timestamp,latency_ms,mode,detection_latency_ms,tracking_latency_ms,detected_state,confirmed_state,num_circles,best_color_ratio,candidates_found,detection_rate_pct
1777993968.9552,16.40,TRACKING,0.00,4.92,GREEN,GREEN,2,0.9547,1,95.99
1777993969.0120,18.01,TRACKING,0.00,6.91,GREEN,GREEN,3,0.5025,1,96.00
1777993969.0517,16.12,TRACKING,0.00,5.54,GREEN,GREEN,2,0.9243,1,96.01
1777993969.1262,28.70,TRACKING,0.00,7.41,GREEN,GREEN,2,0.8956,1,96.01
1777993969.1775,38.49,TRACKING,0.00,17.80,GREEN,GREEN,2,0.7765,1,96.02
1777993969.2029,15.32,TRACKING,0.00,5.00,GREEN,GREEN,2,0.7620,1,96.03
1777993969.2479,14.02,TRACKING,0.00,3.88,GREEN,GREEN,2,0.8926,1,96.03
1777993969.3387,35.62,TRACKING,0.00,13.50,GREEN,GREEN,2,0.6565,1,96.04
1777993969.3653,21.06,TRACKING,0.00,9.10,GREEN,GREEN,2,0.7620,1,96.05
1777993969.4000,16.21,TRACKING,0.00,4.46,GREEN,GREEN,3,0.9166,1,96.05
1777993969.4611,14.86,TRACKING,0.00,5.13,GREEN,GREEN,3,0.8425,1,96.06
1777993969.5029,13.68,TRACKING,0.00,3.35,GREEN,GREEN,3,0.6808,1,96.07
1777993969.5503,12.74,TRACKING,0.00,5.23,GREEN,GREEN,3,0.9237,1,96.07
1777993969.6009,10.84,TRACKING,0.00,3.83,GREEN,GREEN,3,0.9004,1,96.08
1777993969.6564,15.33,TRACKING,0.00,5.64,GREEN,GREEN,3,0.9450,1,96.08
1777993969.7043,14.32,TRACKING,0.00,4.92,GREEN,GREEN,3,0.8884,1,96.09
1777993969.7553,15.38,TRACKING,0.00,4.00,GREEN,GREEN,3,0.8988,1,96.10
1777993969.8006,13.77,TRACKING,0.00,4.19,GREEN,GREEN,3,0.8980,1,96.10
1777993969.8561,17.92,TRACKING,0.00,6.58,GREEN,GREEN,3,0.8789,1,96.11
1777993969.9071,20.57,TRACKING,0.00,7.22,GREEN,GREEN,4,0.9225,1,96.12
1777993969.9927,49.99,TRACKING,0.00,12.34,GREEN,GREEN,3,0.8550,1,96.12
1777993970.0530,30.48,TRACKING,0.00,9.64,GREEN,GREEN,3,0.8685,1,96.13
1777993970.0951,22.05,TRACKING,0.00,6.11,GREEN,GREEN,3,0.8118,1,96.14
1777993970.1361,21.38,TRACKING,0.00,9.23,GREEN,GREEN,3,0.9228,1,96.14
1777993970.1820,25.74,TRACKING,0.00,6.69,GREEN,GREEN,3,0.9290,1,96.15
1777993970.2704,48.21,TRACKING,0.00,18.46,GREEN,GREEN,3,0.8924,1,96.15
1777993970.3373,45.27,TRACKING,0.00,20.76,GREEN,GREEN,3,0.8749,1,96.16
1777993970.3979,29.54,TRACKING,0.00,6.12,GREEN,GREEN,3,0.8519,1,96.17
1777993970.4786,45.49,TRACKING,0.00,18.03,GREEN,GREEN,3,0.8861,1,96.17
1777993970.5502,31.09,TRACKING,0.00,13.16,GREEN,GREEN,3,0.9335,1,96.18
1777993970.6285,29.30,TRACKING,0.00,10.51,GREEN,GREEN,3,0.8661,1,96.18
1777993970.7019,44.54,TRACKING,0.00,23.34,GREEN,GREEN,3,0.8962,1,96.19
1777993970.7449,22.72,TRACKING,0.00,6.68,GREEN,GREEN,3,0.4450,1,96.20
1777993970.7990,29.73,TRACKING,0.00,11.22,GREEN,GREEN,4,0.9275,1,96.20
1777993970.8905,48.26,TRACKING,0.00,22.52,GREEN,GREEN,3,0.8478,1,96.21
1777993970.9647,23.45,TRACKING,0.00,8.19,GREEN,GREEN,3,0.8759,1,96.21
1777993971.0042,15.90,TRACKING,0.00,5.90,GREEN,GREEN,3,0.8838,1,96.22
1777993971.0519,15.15,TRACKING,0.00,5.04,GREEN,GREEN,3,0.8779,1,96.23
1777993971.1444,32.94,TRACKING,0.00,8.18,GREEN,GREEN,3,0.8208,1,96.23
1777993971.1954,44.05,TRACKING,0.00,26.63,GREEN,GREEN,4,0.4031,1,96.24
1777993971.2245,13.66,TRACKING,0.00,5.24,GREEN,GREEN,3,0.8367,1,96.24
1777993971.2939,50.12,TRACKING,0.00,12.65,GREEN,GREEN,3,0.9099,1,96.25
1777993971.3252,22.84,TRACKING,0.00,8.63,GREEN,GREEN,3,0.8709,1,96.26
1777993971.3545,14.40,TRACKING,0.00,4.86,GREEN,GREEN,3,0.6420,1,96.26
1777993971.4059,20.78,TRACKING,0.00,6.80,GREEN,GREEN,3,0.9027,1,96.27
1777993971.4652,27.17,TRACKING,0.00,7.70,GREEN,GREEN,3,0.8848,1,96.27
1777993971.5068,17.08,TRACKING,0.00,7.48,GREEN,GREEN,3,0.9288,1,96.28
1777993971.5573,16.30,TRACKING,0.00,5.63,GREEN,GREEN,3,0.8943,1,96.28
1777993971.6049,15.89,TRACKING,0.00,6.26,GREEN,GREEN,3,0.9222,1,96.29
1777993971.6494,14.20,TRACKING,0.00,4.00,GREEN,GREEN,3,0.8478,1,96.30
1777993971.6942,8.26,TRACKING,0.00,1.39,UNKNOWN,GREEN,0,0.0000,0,96.45
1777993971.7561,15.43,TRACKING,0.00,1.53,UNKNOWN,GREEN,0,0.0000,0,96.60
1777993971.8449,48.06,TRACKING,0.00,19.32,UNKNOWN,UNKNOWN,0,0.0000,0,96.60
1777993971.8813,19.48,TRACKING,0.00,2.29,UNKNOWN,UNKNOWN,0,0.0000,0,96.60
1777993971.9309,26.54,DETECTION,0.00,11.30,UNKNOWN,UNKNOWN,0,0.0000,0,96.60
1777993972.0117,57.38,TRACKING,38.66,0.00,GREEN,UNKNOWN,3,0.8704,1,96.46
1777993972.1069,61.00,TRACKING,0.00,19.98,GREEN,UNKNOWN,3,0.8565,1,96.31
1777993972.2267,60.97,TRACKING,0.00,24.54,GREEN,GREEN,3,0.6160,1,96.31
1777993972.3062,41.16,TRACKING,0.00,15.95,GREEN,GREEN,3,0.7849,1,96.32
1777993972.3797,49.79,TRACKING,0.00,22.11,GREEN,GREEN,3,0.8271,1,96.32
1777993972.4321,29.78,TRACKING,0.00,8.77,GREEN,GREEN,3,0.8793,1,96.33
1777993972.5237,51.08,TRACKING,0.00,21.59,GREEN,GREEN,4,0.8243,1,96.34
1777993972.5993,52.51,TRACKING,0.00,28.28,GREEN,GREEN,4,0.8926,1,96.34
1777993972.6818,42.59,TRACKING,0.00,12.91,GREEN,GREEN,3,0.8725,1,96.35
1777993972.7395,26.74,TRACKING,0.00,8.14,GREEN,GREEN,3,0.8373,1,96.35
1777993972.7940,37.28,TRACKING,0.00,16.33,GREEN,GREEN,3,0.9068,1,96.36
1777993972.8408,31.07,TRACKING,0.00,8.17,GREEN,GREEN,3,0.9060,1,96.36
1777993972.8963,42.34,TRACKING,0.00,4.34,GREEN,GREEN,3,0.9370,1,96.37
1777993972.9428,32.33,TRACKING,0.00,11.00,GREEN,GREEN,3,0.9012,1,96.37
1777993973.0067,40.97,TRACKING,0.00,18.98,GREEN,GREEN,4,0.8673,1,96.38
1777993973.1009,49.90,TRACKING,0.00,15.03,GREEN,GREEN,3,0.9397,1,96.39
1777993973.1352,17.62,TRACKING,0.00,6.27,GREEN,GREEN,3,0.9086,1,96.39
1777993973.1715,20.19,TRACKING,0.00,7.10,GREEN,GREEN,3,0.9432,1,96.40
1777993973.2051,16.77,TRACKING,0.00,5.39,GREEN,GREEN,3,0.9195,1,96.40
1777993973.2588,17.21,TRACKING,0.00,4.81,GREEN,GREEN,3,0.8988,1,96.41
1777993973.3100,24.16,TRACKING,0.00,10.77,GREEN,GREEN,3,0.8149,1,96.41
1777993973.3555,16.33,TRACKING,0.00,5.63,GREEN,GREEN,3,0.8235,1,96.42
1777993973.4143,19.76,TRACKING,0.00,8.59,GREEN,GREEN,3,0.8255,1,96.42
1777993973.4530,16.16,TRACKING,0.00,6.01,GREEN,GREEN,3,0.8462,1,96.43
1777993973.5099,23.92,TRACKING,0.00,4.37,GREEN,GREEN,3,0.8802,1,96.43
1777993973.5562,15.05,TRACKING,0.00,5.53,GREEN,GREEN,3,0.8550,1,96.44
1777993973.6054,14.43,TRACKING,0.00,4.25,GREEN,GREEN,3,0.8653,1,96.44
1777993973.6768,39.62,TRACKING,0.00,15.58,GREEN,GREEN,3,0.7387,1,96.45
1777993973.7192,22.27,TRACKING,0.00,8.11,GREEN,GREEN,3,0.8820,1,96.45
1777993973.7543,18.05,TRACKING,0.00,5.14,GREEN,GREEN,3,0.8012,1,96.46
1777993973.8063,16.18,TRACKING,0.00,4.61,GREEN,GREEN,3,0.8864,1,96.47
1777993973.8723,24.36,TRACKING,0.00,5.77,GREEN,GREEN,3,0.7109,1,96.47
1777993973.9183,30.29,TRACKING,0.00,10.55,GREEN,GREEN,3,0.8125,1,96.48
1777993973.9554,16.29,TRACKING,0.00,5.81,GREEN,GREEN,3,0.7109,1,96.48
1777993974.0035,12.93,TRACKING,0.00,4.06,GREEN,GREEN,3,0.8403,1,96.49
1777993974.0515,15.13,TRACKING,0.00,5.18,GREEN,GREEN,3,0.9076,1,96.49
1777993974.1044,17.03,TRACKING,0.00,4.96,GREEN,GREEN,3,0.8916,1,96.50
1777993974.1587,18.26,TRACKING,0.00,5.34,GREEN,GREEN,3,0.8658,1,96.50
1777993974.1978,12.69,TRACKING,0.00,3.89,GREEN,GREEN,3,0.9095,1,96.51
1777993974.2692,29.68,TRACKING,0.00,7.32,GREEN,GREEN,3,0.8720,1,96.51
1777993974.3067,19.08,TRACKING,0.00,7.51,GREEN,GREEN,3,0.7752,1,96.52
1777993974.3702,20.71,TRACKING,0.00,7.18,GREEN,GREEN,3,0.8845,1,96.52
1777993974.4328,31.21,TRACKING,0.00,11.27,GREEN,GREEN,3,0.8837,1,96.53
1777993974.4904,39.76,TRACKING,0.00,21.18,GREEN,GREEN,3,0.7896,1,96.53
1777993974.5605,44.88,TRACKING,0.00,14.28,GREEN,GREEN,3,0.8773,1,96.54
1777993974.6107,35.29,TRACKING,0.00,12.76,GREEN,GREEN,3,0.8773,1,96.54
1777993974.7198,54.76,TRACKING,0.00,25.70,GREEN,GREEN,3,0.7610,1,96.55
1777993974.8001,52.23,TRACKING,0.00,22.46,GREEN,GREEN,3,0.9024,1,96.55
1777993974.8724,44.58,TRACKING,0.00,14.13,GREEN,GREEN,3,0.7795,1,96.56
1777993974.9581,46.69,TRACKING,0.00,20.72,GREEN,GREEN,3,0.9166,1,96.56
1777993975.0516,48.08,TRACKING,0.00,24.58,GREEN,GREEN,3,0.8628,1,96.57
1777993975.1701,48.92,TRACKING,0.00,18.49,GREEN,GREEN,3,0.8996,1,96.57
1777993975.2315,39.02,TRACKING,0.00,17.42,GREEN,GREEN,3,0.8146,1,96.58
1777993975.2786,27.83,TRACKING,0.00,13.56,GREEN,GREEN,3,0.8065,1,96.58
1777993975.3333,21.61,TRACKING,0.00,5.08,GREEN,GREEN,3,0.8680,1,96.59
1777993975.3762,22.78,TRACKING,0.00,8.82,GREEN,GREEN,3,0.7876,1,96.59
1777993975.4287,32.29,TRACKING,0.00,18.39,GREEN,GREEN,3,0.7936,1,96.60
1777993975.4550,14.75,TRACKING,0.00,4.72,GREEN,GREEN,3,0.7628,1,96.60
1777993975.5097,21.27,TRACKING,0.00,10.37,GREEN,GREEN,3,0.7876,1,96.61
1777993975.5547,16.54,TRACKING,0.00,6.21,GREEN,GREEN,3,0.8837,1,96.61
1777993975.6049,20.44,TRACKING,0.00,8.09,GREEN,GREEN,3,0.9104,1,96.61
1777993975.6699,29.56,TRACKING,0.00,11.04,GREEN,GREEN,3,0.9068,1,96.62
1777993975.7039,18.51,TRACKING,0.00,6.60,GREEN,GREEN,3,0.8765,1,96.62
1777993975.8000,61.77,TRACKING,0.00,24.59,GREEN,GREEN,3,0.8476,1,96.63
1777993975.8513,32.07,TRACKING,0.00,22.33,GREEN,GREEN,3,0.8314,1,96.63
1777993975.9226,33.66,TRACKING,0.00,14.87,GREEN,GREEN,3,0.8409,1,96.64
1777993975.9521,11.42,TRACKING,0.00,3.49,GREEN,GREEN,3,0.8321,1,96.64
1777993976.0251,26.30,TRACKING,0.00,14.03,GREEN,GREEN,3,0.8203,1,96.65
1777993976.0909,38.70,TRACKING,0.00,18.01,GREEN,GREEN,3,0.8365,1,96.65
1777993976.1433,35.96,TRACKING,0.00,22.37,GREEN,GREEN,3,0.8365,1,96.66
1777993976.1942,29.22,TRACKING,0.00,7.51,GREEN,GREEN,3,0.8299,1,96.66
1777993976.2240,18.96,TRACKING,0.00,9.19,GREEN,GREEN,3,0.8248,1,96.67
1777993976.2690,25.10,TRACKING,0.00,11.77,GREEN,GREEN,3,0.8971,1,96.67
1777993976.3215,34.47,TRACKING,0.00,12.30,GREEN,GREEN,3,0.8704,1,96.68
1777993976.4101,43.98,TRACKING,0.00,7.42,GREEN,GREEN,4,0.7737,1,96.68
1777993976.4639,15.80,TRACKING,0.00,4.43,GREEN,GREEN,3,0.5545,1,96.69
1777993976.5342,37.56,TRACKING,0.00,5.60,UNKNOWN,GREEN,2,0.0190,1,96.69
1777993976.5827,23.14,TRACKING,0.00,7.44,UNKNOWN,GREEN,0,0.0000,0,96.83
1777993976.6346,24.02,TRACKING,0.00,11.13,YELLOW,UNKNOWN,3,0.1096,1,96.69
1777993976.6892,25.28,TRACKING,0.00,9.33,YELLOW,UNKNOWN,4,0.1889,1,96.56
1777993976.7527,45.80,TRACKING,0.00,25.89,YELLOW,YELLOW,5,0.5028,1,96.57
1777993976.8088,37.50,TRACKING,0.00,13.88,YELLOW,YELLOW,5,0.5217,1,96.57
1777993976.8888,36.45,TRACKING,0.00,11.73,YELLOW,YELLOW,4,0.4677,1,96.58
1777993976.9526,36.22,TRACKING,0.00,22.01,YELLOW,YELLOW,3,0.4201,1,96.58
1777993977.0108,32.00,TRACKING,0.00,11.50,YELLOW,YELLOW,3,0.4690,1,96.58
1777993977.0662,29.98,TRACKING,0.00,14.35,YELLOW,YELLOW,3,0.2939,1,96.59
1777993977.1375,36.64,TRACKING,0.00,16.47,YELLOW,YELLOW,3,0.2981,1,96.59
1777993977.2414,57.40,TRACKING,0.00,15.57,YELLOW,YELLOW,3,0.3869,1,96.60
1777993977.3281,24.67,TRACKING,0.00,9.90,RED,YELLOW,3,0.2431,1,96.60
1777993977.3886,34.43,TRACKING,0.00,11.73,YELLOW,YELLOW,3,0.1753,1,96.61
1777993977.4665,41.58,TRACKING,0.00,9.42,RED,YELLOW,3,0.2145,1,96.61
1777993977.5412,40.78,TRACKING,0.00,16.75,RED,RED,3,0.1820,1,96.62
1777993977.6072,37.24,TRACKING,0.00,14.08,RED,RED,3,0.1627,1,96.62
1777993977.6533,26.82,TRACKING,0.00,8.95,YELLOW,RED,3,0.1459,1,96.63
1777993977.7111,45.76,TRACKING,0.00,15.74,RED,RED,3,0.2553,1,96.63
1777993977.7383,15.85,TRACKING,0.00,4.78,RED,RED,3,0.1306,1,96.64
1777993977.7764,21.11,TRACKING,0.00,8.87,RED,RED,3,0.2822,1,96.64
1777993977.8190,30.37,TRACKING,0.00,10.55,RED,RED,3,0.2255,1,96.64
1777993977.8577,16.85,TRACKING,0.00,4.96,YELLOW,RED,3,0.1561,1,96.65
1777993977.9284,24.65,TRACKING,0.00,9.66,YELLOW,RED,3,0.2949,1,96.65
1777993977.9582,15.00,TRACKING,0.00,4.26,YELLOW,YELLOW,3,0.3283,1,96.66
1777993978.0002,13.86,TRACKING,0.00,4.84,YELLOW,YELLOW,3,0.4179,1,96.66
1777993978.1097,44.32,TRACKING,0.00,10.27,YELLOW,YELLOW,3,0.4179,1,96.67
1777993978.1346,13.14,TRACKING,0.00,5.27,YELLOW,YELLOW,3,0.4459,1,96.67
1777993978.1688,14.91,TRACKING,0.00,4.81,YELLOW,YELLOW,3,0.5187,1,96.68
1777993978.2078,15.51,TRACKING,0.00,5.31,YELLOW,YELLOW,3,0.3272,1,96.68
1777993978.2570,19.50,TRACKING,0.00,7.12,YELLOW,YELLOW,3,0.4953,1,96.68
1777993978.3066,17.52,TRACKING,0.00,5.71,YELLOW,YELLOW,3,0.4578,1,96.69
1777993978.3577,17.94,TRACKING,0.00,7.99,YELLOW,YELLOW,3,0.4126,1,96.69
1777993978.4232,28.30,TRACKING,0.00,10.22,YELLOW,YELLOW,3,0.2416,1,96.70
1777993978.4573,12.92,TRACKING,0.00,3.81,YELLOW,YELLOW,3,0.4126,1,96.70
1777993978.5119,15.83,TRACKING,0.00,4.18,YELLOW,YELLOW,3,0.3144,1,96.71
1777993978.5505,15.10,TRACKING,0.00,4.68,YELLOW,YELLOW,3,0.4516,1,96.71
1777993978.6262,27.09,TRACKING,0.00,16.27,YELLOW,YELLOW,3,0.4894,1,96.71
1777993978.6705,33.52,TRACKING,0.00,14.63,YELLOW,YELLOW,3,0.6306,1,96.72
1777993978.7027,16.45,TRACKING,0.00,4.77,YELLOW,YELLOW,3,0.6415,1,96.72
1777993978.7569,18.96,TRACKING,0.00,5.23,YELLOW,YELLOW,3,0.5610,1,96.73
1777993978.8076,20.87,TRACKING,0.00,8.62,YELLOW,YELLOW,3,0.4330,1,96.73
1777993978.8580,22.35,TRACKING,0.00,6.09,YELLOW,YELLOW,3,0.5624,1,96.74
1777993978.9259,30.65,TRACKING,0.00,13.80,YELLOW,YELLOW,3,0.5076,1,96.74
1777993978.9793,30.30,TRACKING,0.00,15.30,YELLOW,YELLOW,3,0.5134,1,96.74
1777993979.0249,31.60,TRACKING,0.00,12.80,YELLOW,YELLOW,3,0.4676,1,96.75
1777993979.0666,20.73,TRACKING,0.00,11.73,YELLOW,YELLOW,3,0.2743,1,96.75
1777993979.1138,23.96,TRACKING,0.00,10.28,YELLOW,YELLOW,3,0.4383,1,96.76
1777993979.1743,25.19,TRACKING,0.00,9.70,YELLOW,YELLOW,3,0.2126,1,96.76
1777993979.2324,34.94,TRACKING,0.00,13.01,YELLOW,YELLOW,3,0.2560,1,96.77
1777993979.2909,39.51,TRACKING,0.00,29.45,YELLOW,YELLOW,3,0.2611,1,96.77
1777993979.3256,25.25,TRACKING,0.00,6.85,YELLOW,YELLOW,3,0.2611,1,96.77
1777993979.3882,42.24,TRACKING,0.00,18.60,YELLOW,YELLOW,3,0.3434,1,96.78
1777993979.4212,16.55,TRACKING,0.00,7.27,YELLOW,YELLOW,3,0.3576,1,96.78
1777993979.4657,19.20,TRACKING,0.00,8.14,YELLOW,YELLOW,3,0.2947,1,96.79
1777993979.5419,49.34,TRACKING,0.00,18.85,YELLOW,YELLOW,3,0.3576,1,96.79
1777993979.6249,55.34,TRACKING,0.00,19.07,YELLOW,YELLOW,3,0.2947,1,96.79
1777993979.6776,29.68,TRACKING,0.00,9.06,YELLOW,YELLOW,3,0.3070,1,96.80
1777993979.7214,20.82,TRACKING,0.00,9.89,YELLOW,YELLOW,3,0.4255,1,96.80
1777993979.7547,15.12,TRACKING,0.00,4.91,YELLOW,YELLOW,3,0.3625,1,96.81
1777993979.8533,44.46,TRACKING,0.00,17.73,YELLOW,YELLOW,3,0.2390,1,96.81
1777993979.9078,38.36,TRACKING,0.00,27.87,YELLOW,YELLOW,3,0.2203,1,96.82
1777993979.9468,20.16,TRACKING,0.00,4.88,YELLOW,YELLOW,3,0.5193,1,96.82
1777993979.9941,19.13,TRACKING,0.00,6.88,YELLOW,YELLOW,3,0.5998,1,96.82
1777993980.0207,16.97,TRACKING,0.00,5.37,YELLOW,YELLOW,3,0.5500,1,96.83
1777993980.0521,13.88,TRACKING,0.00,5.49,YELLOW,YELLOW,3,0.4982,1,96.83
1777993980.0961,12.18,TRACKING,0.00,5.90,YELLOW,YELLOW,3,0.2050,1,96.84
1777993980.1486,13.55,TRACKING,0.00,3.80,YELLOW,YELLOW,3,0.4286,1,96.84
1777993980.2101,20.57,TRACKING,0.00,6.25,YELLOW,YELLOW,3,0.6435,1,96.84
1777993980.2669,28.79,TRACKING,0.00,6.68,YELLOW,YELLOW,3,0.4825,1,96.85
1777993980.3186,30.61,TRACKING,0.00,15.08,YELLOW,YELLOW,3,0.5325,1,96.85
1777993980.3536,17.42,TRACKING,0.00,6.15,YELLOW,YELLOW,3,0.6127,1,96.86
1777993980.4336,22.32,TRACKING,0.00,9.15,YELLOW,YELLOW,3,0.5704,1,96.86
1777993980.4920,47.33,TRACKING,0.00,15.97,YELLOW,YELLOW,3,0.6806,1,96.86
1777993980.5387,22.31,TRACKING,0.00,9.57,YELLOW,YELLOW,3,0.5729,1,96.87
1777993980.5946,44.22,TRACKING,0.00,19.70,YELLOW,YELLOW,3,0.5244,1,96.87
1777993980.6341,27.22,TRACKING,0.00,13.04,YELLOW,YELLOW,3,0.5729,1,96.88
1777993980.6904,35.49,TRACKING,0.00,14.88,YELLOW,YELLOW,3,0.6024,1,96.88
1777993980.7378,22.67,TRACKING,0.00,6.78,YELLOW,YELLOW,3,0.3221,1,96.88
1777993980.7721,17.78,TRACKING,0.00,6.06,YELLOW,YELLOW,3,0.6971,1,96.89
1777993980.8183,22.87,TRACKING,0.00,9.73,YELLOW,YELLOW,3,0.6862,1,96.89
1777993980.8902,42.95,TRACKING,0.00,17.09,YELLOW,YELLOW,3,0.4582,1,96.89
1777993980.9668,41.74,TRACKING,0.00,11.43,YELLOW,YELLOW,3,0.5146,1,96.90
1777993981.0331,51.50,TRACKING,0.00,21.55,YELLOW,YELLOW,3,0.6406,1,96.90
1777993981.1040,44.05,TRACKING,0.00,22.42,YELLOW,YELLOW,3,0.6353,1,96.91
1777993981.1533,25.05,TRACKING,0.00,13.13,YELLOW,YELLOW,3,0.5215,1,96.91
1777993981.2065,24.44,TRACKING,0.00,5.09,YELLOW,YELLOW,3,0.6096,1,96.91
1777993981.2439,17.52,TRACKING,0.00,7.04,YELLOW,YELLOW,3,0.5266,1,96.92
1777993981.2919,42.45,TRACKING,0.00,15.88,YELLOW,YELLOW,3,0.5737,1,96.92
1777993981.3459,27.27,TRACKING,0.00,12.51,YELLOW,YELLOW,3,0.4948,1,96.92
1777993981.4077,22.84,TRACKING,0.00,7.97,YELLOW,YELLOW,3,0.5599,1,96.93
1777993981.4765,28.79,TRACKING,0.00,11.00,YELLOW,YELLOW,3,0.7289,1,96.93
1777993981.5076,20.44,TRACKING,0.00,5.50,YELLOW,YELLOW,3,0.4454,1,96.94
1777993981.5656,27.21,TRACKING,0.00,9.50,YELLOW,YELLOW,3,0.4145,1,96.94
1777993981.6089,23.89,TRACKING,0.00,7.10,YELLOW,YELLOW,3,0.5785,1,96.94
1777993981.6784,31.12,TRACKING,0.00,10.32,YELLOW,YELLOW,3,0.6733,1,96.95
1777993981.7028,19.27,TRACKING,0.00,4.91,YELLOW,YELLOW,3,0.6645,1,96.95
1777993981.7639,25.02,TRACKING,0.00,7.04,YELLOW,YELLOW,3,0.6749,1,96.95
1777993981.8166,22.32,TRACKING,0.00,4.33,YELLOW,YELLOW,3,0.7400,1,96.96
1777993981.8796,39.66,TRACKING,0.00,16.08,YELLOW,YELLOW,3,0.6789,1,96.96
1777993981.9207,23.44,TRACKING,0.00,4.59,YELLOW,YELLOW,3,0.6789,1,96.97
1777993981.9811,33.61,TRACKING,0.00,15.31,YELLOW,YELLOW,3,0.6382,1,96.97
1777993982.0222,18.40,TRACKING,0.00,5.39,YELLOW,YELLOW,3,0.5737,1,96.97
1777993982.0525,17.49,TRACKING,0.00,7.29,YELLOW,YELLOW,3,0.5618,1,96.98
1777993982.1047,18.11,TRACKING,0.00,6.02,YELLOW,YELLOW,3,0.4872,1,96.98
1777993982.1603,22.74,TRACKING,0.00,8.57,YELLOW,YELLOW,3,0.5004,1,96.98
1777993982.2057,17.08,TRACKING,0.00,3.98,YELLOW,YELLOW,3,0.5466,1,96.99
1777993982.2575,13.73,TRACKING,0.00,4.54,YELLOW,YELLOW,3,0.5194,1,96.99
1777993982.3114,20.79,TRACKING,0.00,6.44,YELLOW,YELLOW,3,0.4525,1,97.00
1777993982.3453,11.91,TRACKING,0.00,4.54,YELLOW,YELLOW,3,0.6202,1,97.00
1777993982.4048,19.26,TRACKING,0.00,5.99,YELLOW,YELLOW,3,0.5418,1,97.00
1777993982.4598,20.44,TRACKING,0.00,7.05,YELLOW,YELLOW,3,0.6531,1,97.01
1777993982.5039,18.52,TRACKING,0.00,3.72,YELLOW,YELLOW,3,0.6040,1,97.01
1777993982.5550,18.55,TRACKING,0.00,5.74,YELLOW,YELLOW,3,0.5777,1,97.01
1777993982.6031,18.32,TRACKING,0.00,5.19,YELLOW,YELLOW,3,0.7577,1,97.02
1777993982.6610,13.40,TRACKING,0.00,3.98,YELLOW,YELLOW,3,0.6610,1,97.02
1777993982.7037,15.92,TRACKING,0.00,4.35,YELLOW,YELLOW,3,0.6610,1,97.02
1777993982.7603,18.87,TRACKING,0.00,6.91,YELLOW,YELLOW,3,0.6610,1,97.03
1777993982.8223,21.31,TRACKING,0.00,11.12,YELLOW,YELLOW,3,0.5923,1,97.03
1777993982.8682,21.14,TRACKING,0.00,7.60,YELLOW,YELLOW,3,0.6661,1,97.03
1777993982.9082,16.05,TRACKING,0.00,4.08,YELLOW,YELLOW,3,0.5696,1,97.04
1777993982.9699,24.58,TRACKING,0.00,10.39,YELLOW,YELLOW,3,0.6360,1,97.04
1777993983.0190,27.65,TRACKING,0.00,4.99,YELLOW,YELLOW,3,0.6295,1,97.04
1777993983.0711,23.72,TRACKING,0.00,6.17,YELLOW,YELLOW,3,0.7076,1,97.05
1777993983.1154,30.89,TRACKING,0.00,10.51,YELLOW,YELLOW,3,0.8034,1,97.05
1777993983.1590,21.61,TRACKING,0.00,9.92,YELLOW,YELLOW,3,0.7560,1,97.06
1777993983.2073,20.95,TRACKING,0.00,10.90,YELLOW,YELLOW,3,0.7696,1,97.06
1777993983.2919,42.57,TRACKING,0.00,7.92,YELLOW,YELLOW,3,0.4119,1,97.06
1777993983.3657,56.61,TRACKING,0.00,27.05,YELLOW,YELLOW,3,0.6351,1,97.07
1777993983.4057,22.72,TRACKING,0.00,8.71,YELLOW,YELLOW,3,0.6980,1,97.07
1777993983.4501,25.88,TRACKING,0.00,6.41,YELLOW,YELLOW,3,0.6351,1,97.07
1777993983.4903,25.96,TRACKING,0.00,12.76,YELLOW,YELLOW,4,0.5883,1,97.08
1777993983.5196,17.34,TRACKING,0.00,5.23,YELLOW,YELLOW,3,0.5865,1,97.08
1777993983.5756,32.04,TRACKING,0.00,19.04,YELLOW,YELLOW,3,0.4889,1,97.08
1777993983.6361,35.58,TRACKING,0.00,11.66,YELLOW,YELLOW,3,0.4765,1,97.09
1777993983.6759,29.45,TRACKING,0.00,9.69,YELLOW,YELLOW,3,0.4303,1,97.09
1777993983.7236,24.04,TRACKING,0.00,7.71,RED,YELLOW,3,0.3070,1,97.09
1777993983.7921,55.30,TRACKING,0.00,29.17,RED,YELLOW,4,0.5530,1,97.10
1777993983.8325,28.42,TRACKING,0.00,11.72,RED,RED,3,0.5361,1,97.10
1777993983.8681,24.74,TRACKING,0.00,12.30,RED,RED,4,0.5418,1,97.10
1777993983.9163,25.63,TRACKING,0.00,10.81,RED,RED,3,1.0000,1,97.11
1777993983.9610,20.29,TRACKING,0.00,8.19,RED,RED,4,0.4293,1,97.11
1777993984.0225,28.26,TRACKING,0.00,11.99,RED,RED,5,0.3717,1,97.11
1777993984.0702,23.26,TRACKING,0.00,11.87,RED,RED,4,0.7061,1,97.12
1777993984.1191,28.33,TRACKING,0.00,11.55,RED,RED,5,0.5701,1,97.12
1777993984.1576,16.45,TRACKING,0.00,4.54,RED,RED,5,0.5751,1,97.12
1777993984.2220,25.35,TRACKING,0.00,10.18,RED,RED,3,0.7805,1,97.13
1777993984.2608,23.45,TRACKING,0.00,6.64,RED,RED,4,0.7777,1,97.13
